RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,RAJ2000,DEJ2000
44.52409316292,0.68337667064,95554432913408,0.7679,0.5501,0.0765,0.8679,34.685,-0.05,0.955,-34.685,0.682,1.026,141.1705,0.91204,20.313007,80.145,15.718,20.578852,121.02,9.7997,19.540749,1.038103,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108820445240030544,1237678617437339904,17088435,,,J025805.80+004059.5,,NC1S006516,,,,44.52409338563,0.68353082398
44.51124332452,0.68500594493,95520072768000,2.4354,2.1076,,,,,,,,,93.32735,1.3703,20.762344,154.17,11.771,19.868523,414.59,21.746,18.203854,1.664669,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108820445111682432,1237678617437339904,17088430,,,J025802.70+004106.0,,NB9C002815,,02580273+0041057,,44.51124332452,0.68500594493
44.508355054,0.69106696017,95588792272256,0.6199,0.7648,0.883,0.6656,9.339,8.799,0.914,-3.13,1.069,0.941,160.17164,1.331,20.175903,35.245,8.252,21.470804,154.79,16.458,19.273548,2.197256,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108820445082619712,1237678617437339904,17088431,,,J025802.00+004127.6,,NB9C005897,,,,44.50831594308,0.69108087153
44.51711679807,0.69193646187,95623152484608,0.7634,0.6879,3.0315,0.8927,19.143,1.832,1.027,-19.055,1.016,1.152,129.55759,1.0246,20.40621,42.661,10.498,21.263456,191.38,9.3364,19.043133,2.220324,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108830445170290800,1237678617437339904,17088432,,,J025804.10+004131.0,,NC1S009543,,,,44.51710865407,0.69202115283
44.42646455915,0.65075467455,95726231196416,0.2027,0.1811,2.9336,0.24,31.389,-7.121,0.264,-30.57,0.223,0.93,622.99698,1.5741,18.701153,106.56,9.9543,20.269518,757.31,9.258,17.549711,2.719807,,,,,0,0,0,0,0,0,0,0,1,0,0,3274.5,4.7413,-1.0871,281.731,0.4187,,108780444264491392,1237666301626745088,17088351,,,J025742.35+003902.8,,NB9C002742,,02574234+0039031,,44.42649621,0.65089054326
44.44111118029,0.65557517141,95696167093120,0.069,0.0603,1.0455,0.0802,10.711,10.555,0.096,1.824,0.075,0.973,3401.7438,2.7095,16.858112,1341.5,15.02,17.519602,2970.8,19.96,16.06572,1.453882,,,,,0,0,0,1,0,0,0,0,1,1,0,4295.7,4.4682,-0.1974,1057.1521,0.0097,,108780444410567120,1237666301626745088,17088406,,URAT1-454006849,J025745.86+003920.0,1797,NB9C002759,,02574584+0039201,,44.44106426758,0.65556706259
44.41425069654,0.65712549102,95730526831872,0.0391,0.0353,1.3227,0.0443,6.9,-6.075,0.051,3.272,0.046,1.014,9068.30803,4.6568,15.793551,4097.1,12.089,16.307354,7104.9,12.402,15.119001,1.188353,,,,,0,0,0,1,0,0,0,0,1,1,0,4810.3,4.6274,-0.3612,682.6019,0.1125,,108780444142308960,1237666301626744832,17088350,,URAT1-454006846,J025739.42+003925.6,1793,NB9C002761,,02573943+0039254,,44.41427769631,0.65711094881
44.45515389002,0.67085347988,95829311242752,1.3735,1.1837,-0.8388,1.6281,5.868,-4.808,2.94,3.364,2.098,1.154,88.67882,1.3826,20.817818,32.196,7.0555,21.569027,127.97,14.267,19.480083,2.088944,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108800444551045456,1237678617437274880,17088408,,,J025749.23+004015.7,,,,,,44.45517525837,0.67083852778
44.44824183245,0.67911783407,95902325522304,3.0869,2.9342,,,,,,,,,90.6227,1.4422,20.794273,291.76,13.814,19.175966,757.15,33.26,17.549944,1.626022,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108810444481885360,1237678617437274368,,,,J025747.58+004044.8,,NB9C002799,,02574756+0040450,,44.44824183245,0.67911783407
44.44978357434,0.6873685842,95898029890176,0.1952,0.1952,0.3581,0.2437,13.526,12.879,0.264,-4.133,0.244,0.995,526.01523,1.3077,18.88487,203.05,10.249,19.569551,445.55,13.189,18.125647,1.443905,,,,,0,0,0,0,0,0,0,0,1,0,0,4161.0,5.0133,-1.611,956.4491,0.0022,,108820444497055280,1237678617437274368,17088416,,,J025747.94+004114.3,,NB9C002822,,,,44.44972632915,0.6873869527
44.3990745257,0.66014990275,95936684865792,1.2566,0.9045,-0.683,1.0555,1.885,1.113,1.847,-1.522,1.475,1.053,108.38677,1.0516,20.599926,82.485,14.103,20.547602,67.763,13.601,20.170408,0.377193,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108790443990382576,1237666301626745088,17088345,,,,,NB9C005821,,,,44.39906957832,0.66015666644
44.40857050888,0.6708392502,95966749393152,0.3049,0.2833,1.246,0.3601,14.668,11.722,0.421,8.817,0.36,1.023,328.27828,1.2416,19.39676,89.626,6.3313,20.457453,379.41,15.691,18.300137,2.157316,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108800444085345408,1237666301626745088,17088352,,,J025738.05+004014.7,,NB9C005847,,,,44.40851840618,0.67080006228
44.39773919905,0.66661397862,96001109104000,0.093,0.0862,0.6289,0.1096,14.997,14.311,0.124,4.483,0.109,1.098,1995.16545,2.2213,17.43742,813.64,16.272,18.062464,1677.2,24.184,16.686413,1.376051,,,,,0,0,0,0,0,0,0,0,1,1,0,4440.0,4.6514,-0.1961,1151.3877,0.0152,,108800443976950352,1237666301626744832,17088346,,,J025735.44+003959.7,,NB9C002774,,02573545+0039595,,44.39767559094,0.66659405323
44.40038964119,0.67798098481,96035468843136,0.3002,0.2685,0.2634,0.3224,2.332,1.336,0.432,-1.911,0.344,0.963,344.57656,1.2038,19.344152,116.68,9.1522,20.171076,303.31,7.6714,18.543161,1.627914,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108810444003664000,1237678617437274368,17088348,,,J025736.08+004041.0,,NB9C002795,,,,44.40038370121,0.67798947633
44.40035460803,0.68206026165,96035468870144,0.3863,0.3629,2.2513,0.4626,20.782,0.92,0.532,-20.762,0.447,1.078,279.47703,1.1693,19.5715,60.897,10.176,20.877058,351.01,10.361,18.384604,2.492455,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108810444003278944,1237678617437274368,17088357,,,J025736.10+004055.5,,NB9C005872,,02573608+0040561,,44.40035051935,0.68215253515
44.42873074361,0.68049720533,96074124214400,0.0243,0.0224,0.5952,0.0288,7.924,-0.964,0.033,-7.865,0.028,0.912,20597.46094,6.095,14.902833,9611.5,14.74,15.381566,15562.0,24.153,14.267737,1.113829,,,,,0,0,0,1,1,0,0,0,1,1,0,4959.9,3.7143,-0.0697,1676.9854,0.1181,,108810444286887056,1237678617437274112,17088362,,URAT1-454006847,J025742.89+004049.8,1811,NB9C000103,,02574288+0040498,,44.42873502737,0.6805321615
44.42628870972,0.68714102287,96069828608896,0.5936,0.5458,1.7781,0.6895,31.673,17.805,0.82,-26.194,0.67,1.018,163.45531,1.1457,20.15387,54.952,7.1337,20.98859,167.42,8.9882,19.18838,1.800211,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108820444262185056,1237678617437274624,17088361,,,J025742.31+004114.0,,NB9C005885,,,,44.42620956978,0.68725744274
44.429330046,0.70116319681,96177203428480,0.0759,0.0733,0.7302,0.0923,10.431,10.427,0.103,0.3,0.092,1.036,2389.48907,2.289,17.241604,907.64,13.311,17.94376,2118.0,13.28,16.433102,1.510658,,,,,0,0,0,1,0,0,0,0,1,1,0,4388.1,4.6533,0.0239,981.072,0.123,,108840444292651824,1237678617437274112,17088367,,,J025743.03+004204.3,,NB9C002865,,02574301+0042041,,44.42928370162,0.70116186459
44.47158585669,0.6784126488,96207267535104,0.282,0.3026,0.2752,0.3401,1.507,0.998,0.403,-1.129,0.428,1.037,370.68588,1.264,19.264853,162.07,12.678,19.81432,315.67,13.519,18.499805,1.314514,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108810444715184544,1237678617437274368,17088412,,,J025753.18+004042.2,,NB9C002798,,,,44.47158142043,0.67841766689
44.5000131115,0.69522511974,96344706489216,18.6076,39.1073,,,,,,,,,54.41223,1.518,21.348125,84.033,10.752,20.527422,210.73,21.94,18.938572,1.58885,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108830444999464704,1237678617437339904,17088429,,,,,NB9C002844,,,,44.5000131115,0.69522511974
44.45574055676,0.70594974815,96520800811648,0.0849,0.0803,0.2311,0.102,10.446,6.281,0.121,-8.346,0.107,1.205,2465.13009,2.6317,17.207767,1332.8,12.504,17.52665,1583.0,11.985,16.749216,0.777433,,,,,0,0,0,1,0,0,0,0,1,1,0,5804.4,4.6649,-1.7287,2018.4974,0.0044,,108840444556657584,1237678617437274112,17088418,,URAT1-454006851,,1819,NB9C002878,,02574935+0042213,,44.45571263712,0.70598684369
44.43360695527,0.71074169781,96555159808000,0.3688,0.3545,2.2501,0.4411,12.868,6.936,0.494,-10.838,0.445,0.981,238.01718,1.0765,19.745846,59.771,10.658,20.897308,292.43,9.5646,18.582842,2.314466,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108850444335513344,1237678617437274368,17088368,,,J025744.05+004238.4,,NB9C005933,,,,44.43357612721,0.71078986788
44.48223115702,0.71883908132,96619584397184,0.2048,0.2101,0.731,0.2832,19.886,13.796,0.279,-14.322,0.253,1.065,585.28621,1.4049,18.768946,167.61,17.078,19.777822,619.1,15.759,17.7685,2.009323,,,,,0,0,0,0,0,0,0,0,1,0,0,3516.0,4.6447,-0.8401,694.4145,0.0091,,108860444821283072,1237678617437274368,17088441,,,J025755.73+004307.9,,NB9C002897,,02575569+0043085,,44.48216983512,0.71890273498
44.46940363356,0.71985385087,96619584423808,1.0,1.1454,-0.6606,1.5094,69.016,34.784,1.23,-59.609,1.114,1.026,111.19425,1.1693,20.57216,60.96,9.7903,20.875938,104.38,9.477,19.701393,1.174545,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108860444692844336,1237678617437274624,17088440,,,J025752.64+004311.8,,NB9C005950,,,,44.46924902769,0.72011878038
44.45549264683,0.72374331754,96688303900672,6.4886,2.1597,,,,,,,,,83.22004,1.362,20.886797,69.958,13.26,20.72645,66.531,19.633,20.190327,0.536123,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108860444554408912,1237678617437274368,,,,,,NB9C005956,,,,44.45549264683,0.72374331754
44.46189402056,0.72763016602,96688304694784,2.1594,2.2583,,,,,,,,,78.52918,1.4201,20.94979,40.571,7.8338,21.318003,55.073,9.8822,20.39554,0.922462,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108870444618373616,1237678617437274368,,,,,,,,,,44.46189402056,0.72763016602
44.65417989454,0.60352098487,96757023738368,0.4945,0.3948,2.0626,0.5751,3.276,2.084,0.536,2.528,0.439,0.955,176.22473,0.90139,20.072199,78.316,8.6651,20.60392,184.56,12.847,19.08254,1.52138,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108720446541174688,1237660241385095680,17087539,,,J025837.05+003613.3,,NC1S006362,,,,44.65417063346,0.60350974863
44.6399979191,0.61304862068,96825742994048,0.1431,0.1206,0.6382,0.1658,28.485,13.159,0.171,-25.263,0.136,0.941,870.82864,1.7185,18.337536,308.87,11.371,19.114098,795.75,10.976,17.495958,1.618139,,,,,0,0,0,0,0,0,0,0,1,0,0,3994.4,4.8318,-0.825,927.9779,0.0039,,108730446399396160,1237660241385095424,17087537,,,J025833.58+003646.9,,NC1S001372,,02583356+0036475,,44.63993942994,0.61316090216
44.67204331906,0.61931862327,96894462472576,0.3156,0.2648,0.7678,0.3691,81.987,72.766,0.374,-37.775,0.305,1.059,326.35509,1.1455,19.403141,117.62,9.5167,20.162327,335.98,13.125,18.432112,1.730215,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108740446718963696,1237660241385095424,17087607,,,J025841.26+003709.8,,NC1S001387,,,,44.67171989579,0.61948651213
44.66891675645,0.62084682043,96894462473216,2.0995,1.6599,,,,,,,,,87.34602,1.4986,20.834259,122.12,9.7387,20.121561,203.4,12.385,18.976995,1.144566,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108740446688695408,1237660241385095424,17087605,,,J025840.53+003715.0,,NC1S001392,,,,44.66891675645,0.62084682043
44.64334292682,0.63196359264,97066261169664,0.1813,0.1422,2.9513,0.2008,26.874,7.621,0.209,25.771,0.166,1.081,706.17153,1.6765,18.565092,126.02,11.09,20.087437,882.95,12.252,17.383055,2.704382,,,,,0,0,0,0,0,0,0,0,1,0,0,3272.8,4.6326,-1.1226,277.4088,0.5614,,108750446432848768,1237666301626876160,17087543,,,J025834.40+003754.9,,NC1S001433,,02583438+0037546,,44.64330905545,0.63184905509
44.63428255275,0.6318612077,97066261389824,0.5066,0.4216,-0.7851,0.6108,17.759,7.583,0.639,-16.058,0.578,0.974,178.50984,1.03,20.058212,66.228,12.6,20.785934,149.43,12.655,19.311808,1.474127,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108750446342198752,1237666301626876160,17087542,,,J025832.25+003754.4,,NC1S006414,,,,44.6342488478,0.63193257694
44.64494155025,0.63870500304,97169340605952,0.2967,0.2443,1.3729,0.3308,8.037,6.394,0.374,4.869,0.31,1.009,338.02738,1.0986,19.364986,93.297,10.677,20.413868,368.18,9.592,18.332747,2.081121,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108760446448856896,1237666301626876160,17089289,,,J025834.78+003819.4,,NC1S006422,,,,44.64491313233,0.63868336261
44.70403978943,0.6519747694,97341139082752,0.2303,0.2456,1.3169,0.3286,16.651,12.935,0.26,-10.485,0.27,0.895,429.76093,1.2438,19.1043,86.963,5.2235,20.490206,523.63,11.465,17.950327,2.539879,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108780447039832848,1237666301626876160,17089356,,,J025848.96+003907.1,,NC1S001483,,02584897+0039070,,44.70398229586,0.65202136846
44.6856201508,0.65856717103,97375499040896,0.7656,0.5805,0.1747,0.9702,35.686,34.691,0.657,-8.367,0.674,0.951,130.48593,1.0025,20.398458,31.53,6.7799,21.591726,139.04,11.674,19.39002,2.201706,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108790446855250736,1237666301626876416,17089353,,,,,NC1S006461,,,,44.68546595705,0.65860435771
44.68461793313,0.66183733285,97409858562688,0.2462,0.2199,1.0162,0.3094,17.778,16.409,0.265,-6.841,0.251,0.981,378.27857,1.2734,19.242838,84.569,6.2827,20.52051,426.82,9.7407,18.172283,2.348226,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108790446845514672,1237666301626876160,17089354,,,J025844.30+003942.6,,NC1S001508,,02584430+0039434,,44.68454500064,0.66186773608
44.72467119342,0.6768196642,97478578260224,0.6845,0.5346,1.3534,0.8069,3.742,3.729,0.639,-0.309,0.546,0.993,141.83564,1.0008,20.307903,58.919,11.988,20.912912,131.08,8.715,19.454014,1.458899,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108810447246392640,1237678617437405696,17089373,,,J025853.94+004036.6,,NC1S006499,,,,44.7246546203,0.676821039
44.71163306521,0.67473535693,97551592960640,0.064,0.0595,5.6253,0.0791,58.515,40.652,0.078,-42.088,0.07,1.565,6619.97573,4.6467,16.135225,1343.5,11.92,17.51798,8069.6,22.93,14.980768,2.537212,,,,,0,0,0,1,0,0,0,0,1,1,0,3517.9,4.7921,-0.1285,175.5234,0.7652,,108810447115260224,1237678617437405184,17089358,,URAT1-454006881,J025850.77+004029.2,1820,NC1S001546,,02585075+0040297,,44.71145237804,0.67492241374
44.70966065139,0.68360270868,97547297738496,0.2919,0.2513,1.9539,0.3436,29.128,-13.334,0.324,-25.896,0.288,1.071,343.72274,1.2395,19.346846,61.966,7.7279,20.858158,404.7,9.0299,18.230057,2.628101,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108820447096340832,1237678617437405440,17089362,,,J025850.32+004101.0,,NC1S006514,,02585033+0041014,,44.70971991643,0.68371780391
44.71179794529,0.68747150382,97547297524608,2.083,2.1061,,,,,,,,,83.6436,1.1144,20.881285,140.55,11.038,19.968964,324.27,12.309,18.470613,1.49835,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108820447117665408,1237678617437405440,17089363,,,J025850.82+004115.0,,NC1S001583,,,,44.71179794529,0.68747150382
44.66669491511,0.6675660383,97581657255680,0.2413,0.2085,1.8865,0.2881,10.036,-1.922,0.251,-9.85,0.226,0.962,416.75362,1.3288,19.137669,98.884,5.3207,20.350727,489.25,8.8801,18.024065,2.326662,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108800446666481568,1237678617437405440,17089351,,,,,NC1S001517,,02584000+0040033,,44.66670345858,0.66760981547
44.67501921524,0.67534951868,97620312437760,0.0156,0.0126,0.7876,0.0173,9.518,-2.897,0.018,-9.066,0.015,1.157,72200.4729,11.156,13.541017,34753.0,35.774,13.986058,53187.0,35.467,12.933383,1.052675,-31.42,4.31,,12.69867,0,0,0,1,1,0,0,0,1,1,0,5078.3,3.4718,-0.3643,1245.2562,0.12,,108810446749640928,1237678617437405184,17089352,,URAT1-454006873,J025842.00+004031.2,1821,NC1S000192,,02584200+0040314,,44.67503209305,0.67538981283
44.66502534272,0.66836407679,97650376732928,0.3208,0.2787,0.3181,0.3863,2.17,0.546,0.339,-2.1,0.31,1.072,276.06494,0.92945,19.584839,86.674,4.4562,20.493826,253.72,10.292,18.737026,1.7568,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108800446649662496,1237678617437405440,17089350,,,,,NC1S001521,,,,44.66502291542,0.66837340935
44.69447801361,0.68702570572,97719096431616,1.5036,1.1437,2.0873,1.9503,15.798,-6.347,1.537,-14.467,1.744,0.926,90.91764,1.274,20.790747,43.396,8.5897,21.24493,93.263,12.082,19.823624,1.421307,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108820446944484896,1237678617437405696,17089360,,,,,NC1S006524,,,,44.69450622414,0.68709000501
44.60514533864,0.6358776346,97856535153280,21.2309,15.0897,,,,,,,,,38.80591,1.74,21.715122,161.14,1.0512,19.820553,307.09,28.782,18.52972,1.290833,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108760446050543568,1237666301626810624,,,,,,NC1S001444,,02582523+0038093,,44.60514533864,0.6358776346
44.60769409476,0.65686454673,97963909822720,0.049,0.0394,1.0081,0.0549,4.393,3.983,0.059,1.853,0.047,1.074,5771.61807,3.6089,16.284122,2639.8,15.344,16.784615,4418.7,15.876,15.634652,1.149962,,,,,0,0,0,1,0,0,0,0,1,1,0,4786.8,4.4707,-0.3992,1145.8212,0.0276,,108780446076268704,1237666301626810368,17089283,,URAT1-454006865,J025825.84+003924.6,1825,NC1S001494,,02582583+0039246,,44.60767638945,0.65685631157
44.62570723962,0.66981550263,97998269560192,0.0665,0.0538,0.5765,0.0754,3.378,1.046,0.076,-3.212,0.064,1.004,3006.18915,2.6656,16.992327,1450.1,14.175,17.435019,2151.5,14.182,16.416044,1.018974,,,,,0,0,0,1,0,0,0,0,1,1,0,5117.3,4.6725,-0.6332,1410.3644,0.0124,,108800446256474240,1237678617437339648,17089286,,URAT1-454006869,J025830.16+004011.2,1827,NC1S001525,,02583016+0040113,,44.62570258856,0.66982977956
44.6115005183,0.66874498577,98062693593472,0.1581,0.1325,0.6251,0.1835,32.12,24.961,0.178,-20.216,0.148,0.958,776.52225,1.6405,18.461983,345.63,11.566,18.99201,593.83,7.2585,17.813734,1.178276,,,,,0,0,0,0,0,0,0,0,1,0,0,4676.6,4.8409,-1.4645,1587.0657,0.0133,,108800446114062976,1237678617437339648,17089285,,,J025826.75+004007.6,,NC1S001522,,,,44.61138957387,0.66883483379
44.61436803372,0.6794091557,98066988739968,0.6712,0.8323,-0.6186,0.9298,6.358,4.363,0.908,-4.625,1.104,0.985,126.11628,0.96522,20.435438,64.32,18.741,20.817682,95.011,11.011,19.803461,1.014221,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108810446143115760,1237678617437339904,17089291,,,J025827.36+004046.6,,NC1S001565,,,,44.61434864178,0.67942971308
44.62693676795,0.68834080316,98097053338880,0.0837,0.0691,0.5289,0.0976,2.898,2.067,0.09,-2.031,0.08,0.958,1981.57743,2.1201,17.44484,900.99,12.278,17.951738,1505.8,13.653,16.80345,1.148289,,,,,0,0,0,1,0,0,0,0,1,1,0,4734.6,4.1958,-0.772,2746.717,0.0031,,108820446268746464,1237678617437339904,17089293,,URAT1-454006870,J025830.45+004118.0,1829,NC1S001586,,02583045+0041180,,44.6269275803,0.688349828
44.57259302197,0.67344263469,98200132548352,11.1139,10.5326,,,,,,,,,44.79673,2.5031,21.559252,58.201,2.0219,20.926224,181.12,74.617,19.102995,1.823229,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108800445725188576,1237678617437339904,17089267,,,J025817.42+004024.2,,NC1S001533,,,,44.57259302197,0.67344263469
44.59136332666,0.68129703655,98238787975808,5.291,5.2121,,,,,,,,,58.40872,1.4416,21.271173,129.11,15.304,20.061169,319.1,18.662,18.488077,1.573092,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108810445912917984,1237678617437339904,17089277,,,J025821.92+004052.8,,NC1S001568,,,,44.59136332666,0.68129703655
44.57818469575,0.67867444634,98238787970176,8.8649,6.3382,,,,,,,,,54.5674,1.3801,21.345034,149.36,15.65,19.902933,397.17,40.716,18.250446,1.652487,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108810445780974880,1237678617437339648,17089276,,,J025818.77+004043.3,,NC1S001566,,02581874+0040432,,44.57818469575,0.67867444634
44.61864527938,0.69123687365,98303212428928,1.4115,0.9251,-0.2282,1.404,3.268,3.228,1.408,0.508,1.131,1.288,110.95081,1.3467,20.574541,51.59,10.659,21.057127,106.03,15.922,19.68434,1.372788,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108820446185619920,1237678617437340160,17089292,,,J025828.52+004128.5,,,,,,44.61863093008,0.69123461755
44.58640750899,0.68828560677,98341866944128,0.0633,0.0506,0.616,0.0717,10.163,-0.483,0.074,-10.152,0.061,1.033,3389.95212,2.8941,16.861883,1532.4,7.3809,17.375105,2632.8,12.188,16.19685,1.178255,,,,,0,0,0,1,0,0,0,0,1,1,0,4779.1,4.7055,-0.7976,940.7816,0.1046,,108820445863436416,1237678617437339648,17089278,,URAT1-454006863,J025820.73+004117.8,1830,NC1S001587,,02582072+0041179,,44.58640965584,0.68833072621
44.59095928523,0.69151521791,98337572164608,1.275,0.7653,1.5711,1.2939,23.011,10.495,1.289,-20.479,0.927,1.019,101.32495,1.057,20.673077,11.647,2.9407,22.673035,124.39,10.41,19.510914,3.162121,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108830445908920272,1237678617437340160,17089279,,,J025821.84+004129.8,,,,,,44.59091263772,0.69160623401
44.59316899171,0.69504126412,98341867036416,11.4273,11.263,,,,,,,,,48.63547,2.0228,21.469984,143.47,14.268,19.94665,493.82,24.42,18.01397,1.93268,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108830445930974512,1237678617437339904,17089281,,,J025822.36+004142.2,,NC1S001605,,02582234+0041418,,44.59316899171,0.69504126412
44.67798733743,0.69950695067,98548025373056,0.0153,0.0122,1.2634,0.0165,4.338,2.769,0.018,-3.339,0.015,1.179,82839.74655,18.592,13.39177,43590.0,27.606,13.740083,55836.0,40.146,12.880604,0.859479,6.27,2.62,,12.660598,0,0,0,1,1,0,0,0,1,1,0,5811.4,4.2133,-0.176,755.3543,0.119,,108830446779259904,1237678617437405184,17089359,,URAT1-454006874,J025842.71+004158.2,1832,NC1S000188,,02584271+0041582,,44.67797502895,0.6995217893
44.67489768708,0.70435047771,98543732078080,1.9228,1.3932,,,,,,,,,87.74331,1.3893,20.829332,45.965,21.105,21.182463,134.33,20.411,19.427458,1.755005,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108840446748595680,1237678617437405184,,,,J025841.96+004215.4,,,,,,44.67489768708,0.70435047771
44.63249831148,0.69779596368,98681169553664,8.5852,2.5258,,,,,,,,,78.09439,1.3843,20.955818,62.211,25.433,20.853876,26.711,11.104,21.181181,-0.327305,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108830446324297840,1237678617437405440,,,,J025831.80+004153.2,,,,,,44.63249831148,0.69779596368
44.62290407061,0.71053494203,98754183803776,0.0647,0.0574,0.2633,0.0782,2.803,0.083,0.075,-2.802,0.067,1.18,4169.91665,3.0641,16.637049,2252.3,9.4054,16.956959,2721.4,12.551,16.160923,0.796036,,,,,0,0,0,1,0,0,0,0,1,1,0,5697.6,4.525,-1.113,1853.3683,0.0113,,108850446228433104,1237678617437339648,17089295,,URAT1-454006867,J025829.49+004237.9,1836,NC1S001655,,02582948+0042379,,44.62290370273,0.71054739335
44.62000193437,0.71719874949,98784248116992,0.1288,0.1094,1.8568,0.1517,16.691,10.765,0.14,12.756,0.129,1.074,1209.88279,2.0464,17.980509,222.19,8.4931,19.471748,1529.7,12.441,16.786352,2.685396,,,,,0,0,0,0,0,0,0,0,1,1,0,3552.1,4.3837,0.0344,760.7213,0.9323,,108860446199261072,1237678617437339904,17089325,,,J025828.79+004301.7,,NC1S001670,,02582878+0043016,,44.6199540872,0.7171420549
44.62428116022,0.71828968802,98784248117376,0.6158,0.5984,0.5154,0.7863,1.33,-1.144,0.685,-0.679,0.687,1.551,238.17907,2.3842,19.745108,269.98,8.6959,19.260223,550.63,14.775,17.895752,1.364471,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,108860446242252400,1237678617437339904,17089326,,,J025829.81+004306.0,,NC1S001673,,02582980+0043058,,44.62428624306,0.71829270495
44.62921405904,0.72270255703,98784248755072,1.6278,0.9627,3.042,1.7936,26.402,3.072,1.226,-26.223,1.166,1.182,86.3533,1.0893,20.84667,36.673,10.881,21.427689,92.241,12.542,19.835583,1.592106,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108860446291447744,1237678617437340416,17089327,,,J025830.98+004322.0,,,,,,44.62920040521,0.72281910405
44.6552832341,0.72957423095,98857263018112,0.0552,0.0478,5.0181,0.0637,41.029,11.155,0.063,39.483,0.057,0.934,3811.06982,3.1649,16.734749,856.37,9.4553,18.006884,4454.8,15.092,15.625834,2.381049,,,,,0,0,0,1,0,0,0,0,1,1,0,3542.0,4.8119,-0.6898,197.3826,0.7369,,108870446552145872,1237678617437405184,17089331,,URAT1-454006872,J025837.26+004346.3,,NC1S001708,,02583724+0043458,,44.65523365132,0.7293987495
44.64770079649,0.74081288829,98921687079296,0.1931,0.1678,0.5808,0.2302,5.742,2.573,0.21,-5.134,0.183,1.213,744.77419,1.6099,18.507305,286.39,9.0942,19.196144,730.92,9.4707,17.588217,1.607927,,,,,0,0,0,0,0,0,0,0,1,0,0,3941.0,4.8284,-0.6752,949.6584,0.0031,,108880446476359440,1237678617437405184,17089334,,,J025835.44+004426.7,,NC1S001740,,02583541+0044270,,44.64768935954,0.74083570432
